finding_title_1,finding_title_2,similarity_score
pkg:npm/ansi-regex@3.0.0,pkg:npm/ansi-regex@5.0.0,80.05459904670715
Microsoft Windows Security Update for November 2022,Microsoft Windows Security Update for October 2022,80.00630736351013
pkg:npm/terser@5.7.0,pkg:npm/terser@4.8.0,79.92948889732361
Brute Force (HTTP Auth) - http://webscantest.com/basic_auth/basic_auth.php,Brute Force (Form Auth) - http://webscantest.com/login.php,79.78650331497192
Microsoft Windows Security Update for December 2022,Microsoft Windows Server Elevation of Privilege Vulnerability for November 2022,79.75469827651978
SQL Injection - onlinetests/app/test_end.php:73,SQL Injection - onlinetests/affiliates/inc/registration_functions.php:50,79.72838878631592
SQL Injection - onlinetests/affiliates/thetest/testStart.php:35,SQL Injection - onlinetests/app/classes/db.php:27,79.68534827232361
Dangerous File Inclusion - minisites/teacherstournament-s29/includes/global.php:25,Dangerous File Inclusion - images/gamesandmobile/mobilealerts/alerts.php:38,79.20011281967163
SQL Injection - onlinetests/includes/functions.php:194,SQL Injection - onlinetests/affiliates/inc/registration_functions.php:7,79.00886535644531
SQL Injection - onlinetests/affiliates/inc/registration_functions.php:7,SQL Injection - onlinetests/affiliates/thetest/testStart.php:35,78.61208915710449
pkg:npm/terser@5.10.0,pkg:npm/terser@5.7.0,78.56727838516235
SQL Injection - onlinetests/affiliates/inc/registration_functions.php:50,SQL Injection - onlinetests/app/test_end.php:73,78.47366333007812
Microsoft Windows Security Update for September 2022,Microsoft Windows Transmission Control Protocol/Internet Protocol (TCP/IP) Remote Code Execution (RCE) Vulnerability,78.14991474151611
Microsoft Windows Transmission Control Protocol/Internet Protocol (TCP/IP) Remote Code Execution (RCE) Vulnerability,Microsoft Windows Security Update for September 2022,78.09010744094849
Dangerous File Inclusion - maintenance.php:13,Dangerous File Inclusion - images/gamesandmobile/mobilealerts/alerts.php:38,78.03966403007507
SQL Injection - onlinetests/affiliates/inc/registration_functions.php:7,SQL Injection - onlinetests/includes/functions.php:194,77.93393135070801
SQL Injection - onlinetests/affiliates/thetest/testStart.php:26,SQL Injection - onlinetests/app/test_end.php:73,77.821284532547
Dangerous File Inclusion - images/gamesandmobile/mobilealerts/alerts.php:38,Dangerous File Inclusion - maintenance.php:13,77.8040885925293
Microsoft Windows Server Elevation of Privilege Vulnerability for November 2022,Microsoft Windows Security Update for September 2022,77.78857350349426
SQL Injection - onlinetests/affiliates/thetest/testStart.php:35,SQL Injection - onlinetests/affiliates/inc/db_functions.php:18,77.56415009498596
Microsoft Windows Security Update for December 2022,Microsoft Windows Security Update for November 2022,77.47564911842346
SQL Injection - onlinetests/affiliates/inc/registration_functions.php:7,SQL Injection - onlinetests/affiliates/thetest/testStart.php:26,77.09667682647705
Microsoft Windows Transmission Control Protocol/Internet Protocol (TCP/IP) Remote Code Execution (RCE) Vulnerability,Microsoft Windows Security Update for January 2023,77.08816528320312
pkg:npm/immer@8.0.1,pkg:npm/nth-check@1.0.2,76.92950963973999
Microsoft Windows Security Update for January 2023,Microsoft Windows Transmission Control Protocol/Internet Protocol (TCP/IP) Remote Code Execution (RCE) Vulnerability,76.8551230430603
SQL Injection - onlinetests/affiliates/inc/db_functions.php:18,SQL Injection - onlinetests/affiliates/thetest/testStart.php:35,76.81522369384766
SQL Injection - onlinetests/app/test_end.php:73,SQL Injection - onlinetests/affiliates/thetest/testStart.php:35,76.77724361419678
SQL Injection - onlinetests/affiliates/inc/db_functions.php:18,SQL Injection - onlinetests/affiliates/inc/registration_functions.php:50,76.58238410949707
SQL Injection - onlinetests/app/classes/db.php:40,SQL Injection - onlinetests/affiliates/inc/db_functions.php:18,76.53161883354187
SQL Injection - onlinetests/includes/functions.php:194,SQL Injection - onlinetests/app/test_end.php:73,76.44615173339844
SQL Injection - onlinetests/affiliates/thetest/testStart.php:35,SQL Injection - onlinetests/app/test_end.php:73,76.38942003250122
SQL Injection - onlinetests/affiliates/thetest/testStart.php:35,SQL Injection - onlinetests/affiliates/inc/registration_functions.php:7,76.26753449440002
Microsoft Windows Security Update for November 2022,Microsoft Windows Security Update for December 2022,76.2429416179657
SQL Injection - onlinetests/affiliates/inc/db_functions.php:18,SQL Injection - onlinetests/app/classes/db.php:40,76.23794078826904
Microsoft Windows Security Update for January 2023,Microsoft Windows Server Elevation of Privilege Vulnerability for November 2022,76.07784271240234
SQL Injection - onlinetests/affiliates/thetest/testStart.php:26,SQL Injection - onlinetests/affiliates/inc/registration_functions.php:7,76.03622078895569
SQL Injection - onlinetests/app/test_end.php:73,SQL Injection - onlinetests/affiliates/inc/registration_functions.php:50,75.61458945274353
SQL Injection - onlinetests/affiliates/thetest/testStart.php:26,SQL Injection - onlinetests/app/test_end.php:73,75.569748878479
SQL Injection - onlinetests/includes/functions.php:194,SQL Injection - onlinetests/affiliates/inc/db_functions.php:18,75.25017261505127
SQL Injection - onlinetests/affiliates/thetest/testStart.php:26,SQL Injection - onlinetests/affiliates/inc/db_functions.php:18,75.24700164794922
SQL Injection - onlinetests/app/classes/db.php:27,SQL Injection - onlinetests/affiliates/inc/db_functions.php:18,75.18224120140076
Microsoft Windows Security Update for September 2022,Microsoft Windows Security Update for November 2022,75.17454624176025
SQL Injection - onlinetests/affiliates/inc/db_functions.php:18,SQL Injection - onlinetests/app/classes/db.php:27,75.03676414489746
Microsoft Windows Security Update for September 2022,Microsoft Windows Server Elevation of Privilege Vulnerability for November 2022,75.01056790351868
pkg:npm/nth-check@1.0.2,pkg:npm/immer@8.0.1,74.6366024017334
Microsoft Windows Server Elevation of Privilege Vulnerability for November 2022,Microsoft Windows Security Update for January 2023,74.5897889137268
SQL Injection - onlinetests/affiliates/inc/registration_functions.php:50,SQL Injection - onlinetests/affiliates/inc/db_functions.php:18,74.53124523162842
SQL Injection - onlinetests/app/test_end.php:73,SQL Injection - onlinetests/includes/functions.php:194,74.46791529655457
SQL Injection - onlinetests/affiliates/inc/registration_functions.php:50,SQL Injection - onlinetests/app/test_end.php:73,74.39600229263306
SQL Injection - onlinetests/affiliates/inc/db_functions.php:18,SQL Injection - onlinetests/app/classes/db.php:44,74.25706386566162
SQL Injection - onlinetests/app/test_end.php:73,SQL Injection - onlinetests/affiliates/thetest/testStart.php:26,74.18380975723267
SQL Injection - onlinetests/app/test_end.php:73,SQL Injection - onlinetests/affiliates/thetest/testStart.php:26,74.1690993309021
SQL Injection - onlinetests/affiliates/inc/db_functions.php:18,SQL Injection - onlinetests/includes/functions.php:194,73.55183959007263
SQL Injection - onlinetests/app/classes/db.php:27,Dangerous File Inclusion - onlinetests/college/includes/global.php:173,73.42920899391174
SQL Injection - onlinetests/app/classes/db.php:44,Dangerous File Inclusion - onlinetests/includes/global.php:422,73.29197525978088
Dangerous File Inclusion - onlinetests/college/includes/global.php:173,SQL Injection - onlinetests/app/classes/db.php:44,73.09920191764832
SQL Injection - onlinetests/affiliates/inc/db_functions.php:18,SQL Injection - onlinetests/affiliates/thetest/testStart.php:26,73.08794260025024
Dangerous File Inclusion - onlinetests/includes/global.php:422,SQL Injection - onlinetests/app/classes/db.php:27,73.06285500526428
SQL Injection - onlinetests/affiliates/inc/registration_functions.php:7,SQL Injection - onlinetests/app/test_end.php:73,72.99830913543701
SQL Injection - onlinetests/app/classes/db.php:44,SQL Injection - onlinetests/affiliates/inc/db_functions.php:18,72.96004891395569
SQL Injection - onlinetests/app/test_end.php:73,SQL Injection - onlinetests/affiliates/thetest/testStart.php:35,72.90502786636353
Dangerous File Inclusion - gamesandmobile/mobilegames/alerts.php:2,SQL Injection - onlinetests/app/classes/db.php:27,72.83960580825806
Dangerous File Inclusion - onlinetests/college/includes/global.php:173,SQL Injection - onlinetests/app/classes/db.php:40,72.71720170974731
SQL Injection - onlinetests/app/classes/db.php:40,Dangerous File Inclusion - gamesandmobile/mobilegames/alerts.php:2,72.4274218082428
SQL Injection - onlinetests/app/classes/db.php:40,Dangerous File Inclusion - onlinetests/college/includes/global.php:173,72.33880758285522
Microsoft Windows Security Update for November 2022,Microsoft Windows Security Update for September 2022,72.28450179100037
SQL Injection - onlinetests/app/test_end.php:73,SQL Injection - onlinetests/includes/functions.php:11,72.25082516670227
SQL Injection - onlinetests/affiliates/inc/db_functions.php:18,SQL Injection - onlinetests/includes/functions.php:11,72.25080728530884
SQL Injection - onlinetests/includes/functions.php:11,SQL Injection - onlinetests/app/test_end.php:73,72.18464612960815
SQL Injection - onlinetests/affiliates/thetest/testStart.php:35,SQL Injection - onlinetests/app/test_end.php:73,72.15759754180908
SQL Injection - onlinetests/app/classes/db.php:27,Dangerous File Inclusion - images/gamesandmobile/mobilegames/alerts.php:2,72.15279340744019
Dangerous File Inclusion - onlinetests/includes/global.php:422,SQL Injection - onlinetests/app/classes/db.php:44,72.10169434547424
SQL Injection - onlinetests/app/test_end.php:73,SQL Injection - onlinetests/includes/functions.php:194,72.04784154891968
SQL Injection - onlinetests/app/classes/db.php:44,Dangerous File Inclusion - onlinetests/college/includes/global.php:173,72.04263210296631
Dangerous File Inclusion - images/gamesandmobile/mobilegames/alerts.php:2,SQL Injection - onlinetests/app/classes/db.php:27,71.97960019111633
Microsoft Windows Security Update for November 2022,Microsoft Windows Security Update for January 2023,71.95013165473938
Dangerous File Inclusion - images/gamesandmobile/mobilegames/alerts.php:2,SQL Injection - onlinetests/app/classes/db.php:44,71.90566658973694
Dangerous File Inclusion - gamesandmobile/mobilegames/alerts.php:2,SQL Injection - onlinetests/app/classes/db.php:44,71.84767723083496
Microsoft Windows Security Update for January 2023,Microsoft Windows Security Update for November 2022,71.73560857772827
SQL Injection - onlinetests/app/classes/db.php:40,Dangerous File Inclusion - images/gamesandmobile/mobilegames/alerts.php:2,71.67379856109619
Dangerous File Inclusion - onlinetests/includes/global.php:422,SQL Injection - onlinetests/app/classes/db.php:40,71.59301042556763
Dangerous File Inclusion - onlinetests/college/includes/global.php:173,SQL Injection - onlinetests/app/classes/db.php:27,71.35393619537354
SQL Injection - onlinetests/app/test_end.php:73,SQL Injection - onlinetests/affiliates/inc/registration_functions.php:7,71.04344367980957
SQL Injection - onlinetests/app/classes/db.php:27,Dangerous File Inclusion - onlinetests/includes/global.php:422,70.96655368804932
SQL Injection - onlinetests/includes/functions.php:194,SQL Injection - onlinetests/app/test_end.php:73,70.91704607009888
SQL Injection - onlinetests/app/test_end.php:73,SQL Injection - onlinetests/affiliates/inc/registration_functions.php:7,70.8880066871643
SQL Injection - onlinetests/includes/functions.php:11,SQL Injection - onlinetests/affiliates/inc/db_functions.php:18,70.81706523895264
Dangerous File Inclusion - minisites/kidsweek13/includes/global.php:20,SQL Injection - onlinetests/app/classes/db.php:27,70.80601453781128
SQL Injection - onlinetests/app/classes/db.php:27,Dangerous File Inclusion - minisites/kidsweek13/includes/global.php:20,70.66354751586914
pkg:npm/nth-check@1.0.2,pkg:npm/ansi-regex@4.1.0,70.51559686660767
Oracle Java Standard Edition (SE) ECDSA Vulnerability,Oracle Java Standard Edition (SE) Critical Patch Update - July 2022 (CPUJUL2022),70.51215171813965
SQL Injection - onlinetests/app/classes/db.php:27,Dangerous File Inclusion - gamesandmobile/mobilegames/alerts.php:2,70.47111392021179
SQL Injection - onlinetests/app/classes/db.php:44,Dangerous File Inclusion - images/gamesandmobile/mobilegames/alerts.php:2,70.43107151985168
SQL Injection - onlinetests/app/classes/db.php:44,Dangerous File Inclusion - gamesandmobile/mobilegames/alerts.php:2,70.40301561355591
SQL Injection - onlinetests/app/classes/db.php:27,Dangerous File Inclusion - maintenance.php:13,70.37103176116943
Oracle Java Standard Edition (SE) Critical Patch Update - July 2022 (CPUJUL2022),Oracle Java Standard Edition (SE) ECDSA Vulnerability,70.28758525848389
SQL Injection - onlinetests/app/classes/db.php:44,Dangerous File Inclusion - minisites/teacherstournament-s29/includes/global.php:25,70.10995149612427
SQL Injection - onlinetests/affiliates/inc/registration_functions.php:7,SQL Injection - onlinetests/app/test_end.php:73,70.00375986099243
SQL Injection - onlinetests/affiliates/inc/db_functions.php:18,SQL Injection - onlinetests/affiliates/inc/registration_functions.php:7,69.85035538673401
Dangerous File Inclusion - maintenance.php:13,SQL Injection - onlinetests/app/classes/db.php:44,69.8304295539856
SQL Injection - onlinetests/app/classes/db.php:40,Dangerous File Inclusion - onlinetests/includes/global.php:422,69.74444389343262
pkg:npm/ansi-regex@4.1.0,pkg:npm/nth-check@1.0.2,69.67689394950867
Dangerous File Inclusion - minisites/kidsweek13/includes/global.php:20,SQL Injection - onlinetests/app/classes/db.php:40,69.64721083641052
Dangerous File Inclusion - gamesandmobile/mobilegames/alerts.php:2,SQL Injection - onlinetests/app/classes/db.php:40,69.50121521949768
Mozilla Firefox Multiple Vulnerabilities (MFSA2023-01),Mozilla Firefox Multiple Vulnerabilities (MFSA2022-51),69.41096782684326
SQL Injection - onlinetests/app/classes/db.php:44,Dangerous File Inclusion - minisites/kidsweek13/includes/global.php:20,69.26472187042236
SQL Injection - onlinetests/app/classes/db.php:40,Dangerous File Inclusion - minisites/kidsweek13/includes/global.php:20,69.2176103591919
Mozilla Firefox Multiple Vulnerabilities (MFSA2022-51),Mozilla Firefox Multiple Vulnerabilities (MFSA2023-01),69.00479793548584
Dangerous File Inclusion - maintenance.php:13,SQL Injection - onlinetests/app/classes/db.php:40,68.96928548812866
Dangerous File Inclusion - onlinetests/includes/global.php:422,SQL Injection - onlinetests/affiliates/inc/registration_functions.php:50,68.87349486351013
